clave,fecha,lat,lon,CRW_SST,CRW_SSTANOMALY,CRW_HOTSPOT,CRW_DHW,estado
2025-10-07|4.075|72.975,2025-10-07,4.055825,72.956381,29.84,1.52,0.27,0.0,ok
2023-05-14|6.725|116.375,2023-05-14,6.702278,116.363528,29.8,0.31,-0.18,0.0,ok
2024-04-18|2.225|104.125,2024-04-18,2.221722,104.146167,30.46,1.03,0.86,1.52,ok
2022-09-06|6.025|116.025,2022-09-06,6.041389,116.019722,29.8,0.38,-0.27,0.0,ok
2023-08-22|5.775|103.025,2023-08-22,5.771694,103.039028,29.82,0.8200000000000001,-0.1,0.0,ok
2024-04-27|2.775|104.175,2024-04-27,2.758361,104.199167,30.94,1.44,1.35,1.58,vecino
2025-03-05|-16.525|-151.775,2025-03-05,-16.539667,-151.788722,29.400000000000002,0.6,0.46,0.0,ok
2021-07-16|5.775|103.025,2021-07-16,5.758639,103.029389,29.87,0.63,-0.05,0.0,ok
2025-05-02|6.575|117.925,2025-05-02,6.552056,117.924694,30.05,0.8200000000000001,0.65,0.15,ok
2023-09-18|14.525|-61.075,2023-09-18,14.521111,-61.096194,30.400000000000002,1.96,1.95,8.49,ok
2023-09-22|2.475|103.975,2023-09-22,2.493778,103.954306,29.34,0.68,-0.27,0.0,ok
2025-12-11|-8.675|115.525,2025-12-11,-8.675833,115.516667,29.46,1.02,0.91,0.64,ok
2023-11-04|-19.175|146.825,2023-11-04,-19.171338,146.848462,26.72,-0.08,-2.11,0.0,ok
2023-09-20|-16.525|-151.725,2023-09-20,-16.542694,-151.740778,26.43,-0.32,-2.5100000000000002,0.0,vecino
2024-06-10|14.525|-61.075,2024-06-10,14.521111,-61.096194,29.28,1.98,0.8300000000000001,0.0,ok
2024-05-23|2.475|103.975,2024-05-23,2.472750,103.959694,30.29,0.77,0.68,7.53,ok
2024-08-18|4.525|118.925,2024-08-18,4.504194,118.941722,29.86,1.3,0.64,0.32,ok
2023-05-23|4.625|118.825,2023-05-23,4.628306,118.835194,29.82,0.62,0.55,1.24,ok
2021-07-17|5.775|103.025,2021-07-17,5.771694,103.039028,29.63,0.39,-0.29,0.0,ok
2022-03-31|-16.575|-151.725,2022-03-31,-16.552583,-151.732556,28.76,-0.07,-0.18,0.0,ok
2023-09-21|6.525|117.925,2023-09-21,6.543639,117.920028,30.23,0.9400000000000001,0.8200000000000001,3.64,ok
2023-09-19|2.475|103.975,2023-09-19,2.495083,103.950028,29.45,0.81,-0.16,0.0,ok
2022-03-22|2.225|104.125,2022-03-22,2.218306,104.149833,29.35,0.67,-0.25,0.0,ok
2021-04-05|6.375|116.325,2021-04-05,6.390028,116.322778,28.68,0.49,-1.3800000000000001,0.0,ok
2025-07-08|6.475|117.925,2025-07-08,6.486361,117.911167,29.900000000000002,0.64,0.48,2.19,ok
2022-05-15|2.575|104.325,2022-05-15,2.570611,104.321778,30.27,0.67,0.67,0.59,ok
2024-10-16|-8.375|116.025,2024-10-16,-8.357222,116.042889,29.1,1.05,0.07,0.0,ok
2025-07-26|-8.675|115.475,2025-07-26,-8.681944,115.468889,27.650000000000002,0.93,-0.8300000000000001,1.77,ok
2025-09-13|4.975|118.275,2025-09-13,4.950861,118.257889,29.78,0.8300000000000001,0.04,0.0,vecino
2024-04-26|6.725|116.375,2024-04-26,6.702278,116.363528,30.23,1.36,0.25,0.0,ok
2023-05-18|5.825|102.625,2023-05-18,5.825861,102.612944,31.02,1.02,1.02,1.32,ok
2023-07-13|6.075|100.025,2023-07-13,6.065861,100.043444,30.89,1.05,0.52,1.17,ok
2022-09-06|4.925|118.275,2022-09-06,4.923528,118.256056,29.53,0.61,-0.21,0.0,ok
2022-09-29|2.475|103.925,2022-09-29,2.492472,103.947056,28.92,0.21,-0.6900000000000001,0.0,ok
2021-11-04|5.725|115.675,2021-11-04,5.708028,115.699306,30.19,0.92,0.2,0.0,ok
2024-12-26|-4.525|129.675,2024-12-26,-4.542444,129.695972,29.89,0.81,0.7000000000000001,4.37,ok
2025-09-14|4.925|118.275,2025-09-14,4.912333,118.254278,29.39,0.43,-0.35000000000000003,0.0,ok
2025-09-11|4.925|118.275,2025-09-11,4.941556,118.282417,29.73,0.79,-0.01,0.0,ok
2022-08-02|-26.625|153.175,2022-08-02,-26.645000,153.160806,19.580000000000002,-0.7000000000000001,-6.640000000000001,0.0,ok
2024-09-10|2.575|103.975,2024-09-10,2.553250,103.958139,29.21,0.62,-0.39,0.0,ok
2023-08-10|2.425|101.875,2023-08-10,2.414028,101.850694,29.990000000000002,0.53,-0.16,0.0,vecino
2024-07-07|2.575|103.975,2024-07-07,2.552444,103.960306,29.68,0.72,0.08,5.41,ok
2024-04-17|2.225|104.125,2024-04-17,2.218306,104.149833,30.46,1.04,0.86,1.52,ok
2022-09-27|4.125|118.625,2022-09-27,4.107500,118.636278,30.03,1.2,0.79,0.15,ok
2023-11-11|-16.475|-151.725,2023-11-11,-16.491778,-151.709972,27.7,0.27,-1.24,0.0,ok
2021-03-30|-16.525|-151.725,2021-03-30,-16.542694,-151.740778,28.86,0.02,-0.08,0.0,vecino
2023-05-23|5.725|115.675,2023-05-23,5.708028,115.699306,30.41,0.74,0.42,0.0,ok
2025-06-08|1.975|73.525,2025-06-08,1.984028,73.514389,29.560000000000002,0.54,-0.05,0.15,ok
2025-03-29|19.675|-156.025,2025-03-29,19.683639,-156.035861,25.32,0.7000000000000001,-1.92,0.0,vecino
2021-11-15|-16.525|-151.775,2021-11-15,-16.506417,-151.783611,27.650000000000002,0.16,-1.29,0.0,ok
2023-06-16|2.475|103.975,2023-06-16,2.481306,103.961278,29.35,0.11,-0.26,0.48,ok
2024-05-08|5.725|115.625,2024-05-08,5.705028,115.628417,30.98,1.58,1.0,1.3900000000000001,ok
2023-10-16|2.475|103.975,2023-10-16,2.483472,103.956111,29.86,1.04,0.25,0.0,ok
2022-05-09|-16.525|-151.775,2022-05-09,-16.506417,-151.783611,28.580000000000002,0.15,-0.36,0.0,ok
2023-11-25|6.975|117.025,2023-11-25,6.955750,117.010000,29.59,0.87,-0.18,0.15,ok
2022-08-25|2.525|103.975,2022-08-25,2.549917,103.958278,29.03,0.49,-0.5700000000000001,0.0,ok
2021-04-05|2.925|104.075,2021-04-05,2.932444,104.096917,29.61,0.52,0.02,0.0,ok
2023-03-28|-16.525|-151.725,2023-03-28,-16.542389,-151.727028,29.29,0.43,0.35000000000000003,0.0,vecino
2022-06-06|15.975|-61.725,2022-06-06,15.953917,-61.710361,27.76,0.36,-0.68,0.0,ok
2021-11-14|-24.125|152.725,2021-11-14,-24.109389,152.713611,24.69,0.33,-2.42,0.0,ok
2022-05-21|-16.925|145.975,2022-05-21,-16.932250,145.986528,26.54,1.43,-2.23,2.5500000000000003,ok
2024-04-27|2.775|104.225,2024-04-27,2.779306,104.212667,30.91,1.43,1.32,1.4000000000000001,ok
2021-01-22|-16.475|-151.775,2021-01-22,-16.457028,-151.775806,28.27,-0.07,-0.67,0.0,ok
2022-10-04|6.525|117.925,2022-10-04,6.543639,117.920028,29.88,0.59,0.47000000000000003,0.0,ok
2024-12-06|-8.675|115.525,2024-12-06,-8.676222,115.517806,29.63,1.23,1.08,6.5,ok
2024-05-20|2.475|103.975,2024-05-20,2.481722,103.959194,30.35,0.8,0.74,7.53,ok
2022-03-23|-16.525|-151.725,2022-03-23,-16.542389,-151.727028,28.59,-0.3,-0.35000000000000003,0.0,vecino
2023-08-14|-27.925|153.425,2023-08-14,-27.931717,153.419093,20.990000000000002,0.78,-5.0600000000000005,0.0,ok
2022-04-25|10.075|99.825,2022-04-25,10.088833,99.823694,30.64,0.67,0.49,0.0,ok
2026-06-05|19.975|-155.875,2026-06-05,19.967528,-155.854639,26.21,0.71,-1.01,0.0,ok
2022-10-15|-20.275|148.975,2022-10-15,-20.254155,148.969225,25.27,0.74,-2.88,0.0,vecino
2026-01-14|-8.675|115.525,2026-01-14,-8.675417,115.514778,28.79,0.34,0.24,0.49,ok
2026-05-23|-8.325|116.025,2026-05-23,-8.338080,116.032770,29.67,0.93,0.6,3.94,ok
2025-07-08|2.475|103.975,2025-07-08,2.486389,103.952222,29.47,0.5,-0.14,0.0,ok
2023-11-25|7.025|117.075,2023-11-25,7.033778,117.073472,29.560000000000002,0.85,-0.18,0.31,ok
2024-12-14|14.525|-61.075,2024-12-14,14.521111,-61.096194,28.73,1.43,0.28,16.07,ok
2024-09-07|18.375|-68.875,2024-09-07,18.369111,-68.852472,29.650000000000002,1.18,1.12,9.4,ok
2023-06-03|16.225|-61.275,2023-06-03,16.239889,-61.285194,28.34,1.21,0.08,0.0,ok
2025-07-07|11.725|109.225,2025-07-07,11.716000,109.208444,28.560000000000002,0.46,-0.38,1.07,ok
2024-12-15|7.375|117.075,2024-12-15,7.356333,117.054722,29.25,1.04,-0.47000000000000003,0.0,ok
2024-05-03|2.925|104.125,2024-05-03,2.902306,104.102472,31.1,1.57,1.51,3.17,ok
2024-08-21|6.175|118.075,2024-08-21,6.173361,118.071444,29.78,0.51,0.41000000000000003,1.76,ok
2024-03-29|13.375|-81.425,2024-03-29,13.352417,-81.407361,28.41,1.51,-0.02,0.0,ok
2025-09-14|4.575|118.575,2025-09-14,4.555306,118.589944,29.89,1.04,0.48,0.0,ok
2025-10-16|3.875|73.425,2025-10-16,3.893417,73.403222,29.0,0.75,-0.66,0.0,ok
2021-09-08|4.575|118.775,2021-09-08,4.567972,118.758306,29.830000000000002,1.09,0.55,0.0,ok
2023-12-16|14.525|-61.075,2023-12-16,14.521111,-61.096194,28.01,0.77,-0.44,8.78,ok
2024-05-18|-8.375|116.025,2024-05-18,-8.357222,116.042889,29.67,0.9,0.64,2.41,ok
2021-10-15|12.525|-81.725,2021-10-15,12.521667,-81.729750,29.150000000000002,0.73,0.73,0.0,ok
2025-09-11|2.525|103.975,2025-09-11,2.517778,103.978361,29.29,0.6900000000000001,-0.31,0.0,ok
2025-09-16|4.925|118.175,2025-09-16,4.908500,118.177389,29.92,0.97,0.17,0.0,vecino
2021-03-27|-16.525|-151.725,2021-03-27,-16.534778,-151.729861,28.96,0.1,0.02,0.0,vecino
2021-04-10|2.675|104.175,2021-04-10,2.668778,104.175306,29.57,0.31,-0.02,0.0,ok
2024-06-29|6.075|100.025,2024-06-29,6.065861,100.043444,30.41,0.31,0.04,6.49,ok
2022-09-01|2.525|103.975,2022-09-01,2.532722,103.968806,29.29,0.73,-0.31,0.0,ok
2023-08-25|5.625|103.175,2023-08-25,5.643583,103.151056,30.05,1.1500000000000001,0.2,0.0,ok
2021-03-02|-27.425|153.225,2021-03-02,-27.424556,153.227833,27.330000000000002,1.71,1.1300000000000001,0.97,ok
2023-05-22|2.425|103.975,2023-05-22,2.423306,103.990167,29.39,-0.14,-0.22,0.31,ok
2025-10-10|-16.575|-151.775,2025-10-10,-16.551472,-151.778389,27.44,0.49,-1.5,0.0,ok
2023-03-02|4.075|100.525,2023-03-02,4.057500,100.539694,29.38,0.33,-0.37,0.0,ok
2023-10-24|2.475|103.975,2023-10-24,2.479222,103.956278,30.150000000000002,1.31,0.54,0.0,ok
2022-12-06|-19.175|146.825,2022-12-06,-19.198333,146.815167,28.79,0.87,-0.04,0.0,ok
2024-05-20|2.525|103.975,2024-05-20,2.521583,103.977111,30.330000000000002,0.79,0.73,7.53,ok
2022-07-22|5.975|102.675,2022-07-22,5.962167,102.680833,29.73,0.37,-0.23,0.19,ok
2021-10-29|6.075|100.075,2021-10-29,6.071556,100.051111,30.28,1.34,-0.09,0.0,ok
2024-06-10|4.225|118.675,2024-06-10,4.201556,118.689861,30.080000000000002,1.0,0.86,5.46,ok
2021-08-07|6.725|116.325,2021-08-07,6.705139,116.320528,30.59,1.05,0.62,0.0,ok
2022-09-21|2.125|102.325,2022-09-21,2.109111,102.322611,29.68,0.56,-0.37,0.0,ok
2024-10-08|3.925|73.475,2024-10-08,3.905082,73.457402,28.91,0.66,-0.76,0.0,ok
2025-03-05|-4.525|129.775,2025-03-05,-4.538278,129.772500,30.29,1.56,1.11,1.54,ok
2024-07-11|4.875|118.275,2024-07-11,4.853028,118.266500,29.85,1.02,0.11,9.23,ok
2024-07-09|2.525|103.975,2024-07-09,2.549611,103.961417,29.67,0.72,0.07,5.11,ok
2023-10-03|4.275|113.825,2023-10-03,4.287222,113.819722,30.02,0.96,0.16,0.16,ok
2024-05-28|6.025|116.025,2024-05-28,6.006250,116.005972,30.990000000000002,1.22,0.92,4.49,ok
2023-05-12|13.375|-81.375,2023-05-12,13.399417,-81.365806,28.51,0.93,0.08,0.0,ok
2024-05-14|2.475|104.525,2024-05-14,2.477528,104.504528,30.830000000000002,1.2,1.19,3.83,ok
2025-10-15|3.875|73.475,2025-10-15,3.894490,73.459495,29.09,0.86,-0.58,0.0,ok
2024-03-31|-16.475|-151.775,2024-03-31,-16.499417,-151.783972,29.830000000000002,0.99,0.89,3.0700000000000003,ok
2024-09-05|6.525|117.925,2024-09-05,6.543639,117.920028,29.900000000000002,0.61,0.49,0.77,ok
2022-07-20|4.325|113.875,2022-07-20,4.343333,113.897500,30.01,0.47000000000000003,0.16,0.15,ok
2021-11-05|-8.325|116.025,2021-11-05,-8.337639,116.037639,29.6,1.03,0.53,0.0,ok
2024-04-30|5.925|102.725,2024-04-30,5.921306,102.724750,31.03,1.25,1.08,1.41,ok
2024-08-28|4.575|118.575,2024-08-28,4.564639,118.593194,29.900000000000002,1.17,0.49,0.32,ok
2024-08-19|2.575|103.925,2024-08-19,2.557667,103.945083,29.51,0.99,-0.1,0.0,ok
2024-01-15|24.775|38.025,2024-01-15,24.768333,38.037500,,,,,sin_dato
2024-06-26|17.825|-87.975,2024-06-26,17.833889,-87.993917,29.6,1.29,0.7000000000000001,1.9100000000000001,ok
2022-10-02|5.775|102.875,2022-10-02,5.794444,102.892194,29.89,0.9400000000000001,-0.05,0.0,ok
2022-09-05|3.925|73.475,2022-09-05,3.905639,73.455056,27.96,-0.42,-1.71,0.0,ok
2025-08-07|2.475|103.975,2025-08-07,2.490667,103.955722,29.080000000000002,0.47000000000000003,-0.53,0.0,ok
2024-08-02|5.625|103.075,2024-08-02,5.615194,103.057222,30.27,1.21,0.4,6.95,ok
2024-05-17|2.425|103.975,2024-05-17,2.423306,103.990167,30.830000000000002,1.24,1.22,7.45,ok
2024-11-04|2.525|103.975,2024-11-04,2.525222,103.972389,30.23,1.37,0.63,0.0,ok
2022-09-15|24.925|34.975,2022-09-15,24.919444,34.977000,29.55,1.3800000000000001,0.6,5.43,ok
2022-07-05|5.725|115.625,2022-07-05,5.720222,115.644806,30.27,0.63,0.29,0.0,ok
2022-11-26|-16.525|-151.725,2022-11-26,-16.533639,-151.734333,27.560000000000002,-0.05,-1.3800000000000001,0.0,vecino
2024-09-09|4.925|118.275,2024-09-09,4.923528,118.256056,30.27,1.34,0.53,0.0,ok
2025-06-05|-16.425|-151.775,2025-06-05,-16.448056,-151.765889,28.78,0.93,-0.16,0.0,ok
2023-05-15|-16.475|-151.725,2023-05-15,-16.491778,-151.709972,28.830000000000002,0.47000000000000003,-0.11,0.0,ok
2024-08-28|4.575|118.625,2024-08-28,4.574222,118.604222,29.85,1.1300000000000001,0.48,0.31,ok
2023-07-26|2.275|104.125,2023-07-26,2.271167,104.127333,29.060000000000002,0.29,-0.54,0.16,ok
2024-06-20|12.475|-61.475,2024-06-20,12.485806,-61.482694,28.78,1.57,0.32,0.0,ok
2025-12-12|20.675|-156.425,2025-12-12,20.652083,-156.442389,25.84,0.47000000000000003,-1.22,0.0,vecino
2023-08-11|2.425|103.975,2023-08-11,2.426028,103.996611,29.16,0.6,-0.45,0.0,ok
2023-08-02|12.475|-61.475,2023-08-02,12.485806,-61.482694,29.46,1.6,1.0,0.3,ok
2022-08-11|2.475|103.975,2022-08-11,2.479222,103.956278,29.34,0.78,-0.27,0.0,ok
2023-05-23|4.625|118.775,2023-05-23,4.632222,118.796639,29.830000000000002,0.6,0.53,1.23,ok
2022-08-08|2.475|103.975,2022-08-08,2.481722,103.959194,28.96,0.37,-0.65,0.0,ok
2021-12-15|6.025|116.025,2021-12-15,6.008194,116.022028,29.8,1.22,-0.27,0.0,ok
2024-08-30|4.575|118.575,2024-08-30,4.555306,118.589944,29.810000000000002,1.06,0.4,0.15,ok
2021-04-06|2.875|104.075,2021-04-06,2.888639,104.065333,29.71,0.56,0.13,0.0,ok
2024-09-24|2.525|103.975,2024-09-24,2.530111,103.970694,29.6,0.93,0.0,0.0,ok
2024-10-02|19.725|-156.075,2024-10-02,19.703389,-156.050111,26.93,-0.23,-0.32,0.0,ok
2024-12-30|-26.825|32.875,2024-12-30,-26.807694,32.895361,26.97,1.22,0.0,0.0,ok
2024-08-20|2.475|103.975,2024-08-20,2.476028,103.965361,29.48,0.9500000000000001,-0.13,0.0,ok
2021-08-12|25.225|34.825,2021-08-12,25.208333,34.812917,30.34,1.73,1.6400000000000001,3.5100000000000002,ok
2021-08-29|4.575|118.975,2021-08-29,4.570194,118.956917,29.43,0.79,0.21,0.0,ok
2024-06-13|17.225|-62.675,2024-06-13,17.217639,-62.660944,29.560000000000002,2.15,1.17,1.11,ok
2024-09-25|-26.825|32.875,2024-09-25,-26.813444,32.894611,22.55,-0.01,-4.42,0.0,ok
2022-09-04|2.625|103.875,2022-09-04,2.648111,103.886944,29.16,0.5700000000000001,-0.46,0.0,ok
2025-02-08|-8.325|116.025,2025-02-08,-8.337639,116.037639,28.57,0.07,-0.5,3.33,ok
2023-07-18|25.225|34.775,2023-07-18,25.243972,34.798611,30.51,2.7,1.82,1.77,ok
2022-07-05|5.725|115.675,2022-07-05,5.708028,115.699306,30.23,0.59,0.24,0.0,ok
2024-03-05|2.125|102.325,2024-03-05,2.109111,102.322611,29.14,0.73,-0.91,0.0,ok
2025-03-08|-8.725|115.925,2025-03-08,-8.718611,115.918889,29.19,0.87,0.51,0.0,ok
2023-11-22|7.175|116.875,2023-11-22,7.190056,116.880083,29.91,1.08,0.11,0.0,ok
2023-05-06|-16.475|-151.775,2023-05-06,-16.499028,-151.757333,28.94,0.47000000000000003,0.0,0.0,ok
2021-10-09|-20.025|148.875,2021-10-09,-20.039000,148.875833,25.13,0.77,-3.09,0.0,ok
2024-03-20|-8.375|116.025,2024-03-20,-8.357222,116.042889,29.11,0.54,0.08,3.27,ok
2022-07-22|5.875|102.725,2022-07-22,5.884056,102.747028,29.810000000000002,0.47000000000000003,-0.16,0.19,ok
2022-12-08|7.025|116.725,2022-12-08,7.049444,116.744417,29.27,0.88,-0.6,0.0,ok
2022-09-17|-16.575|-151.725,2022-09-17,-16.552583,-151.732556,26.54,-0.17,-2.4,0.0,ok
2023-10-05|-4.525|129.925,2023-10-05,-4.513056,129.944722,27.76,0.37,-1.42,0.0,ok
2023-11-23|7.125|117.525,2023-11-23,7.119250,117.509250,29.740000000000002,1.02,0.21,1.28,ok
2024-04-28|6.725|116.325,2024-04-28,6.719861,116.340889,30.16,1.25,0.19,0.0,ok
2023-09-11|4.925|118.225,2023-09-11,4.920778,118.201278,30.3,1.36,0.55,0.0,ok
2024-05-18|5.225|103.275,2024-05-18,5.235833,103.263000,31.27,1.6400000000000001,1.61,5.11,ok
2024-06-08|4.225|118.625,2024-06-08,4.234111,118.637583,30.26,1.16,1.03,6.48,ok
2021-01-16|-8.675|115.525,2021-01-16,-8.676222,115.517806,28.6,0.15,0.05,1.4000000000000001,ok
2023-08-27|10.275|-75.575,2023-08-27,10.291222,-75.592694,29.97,0.93,0.87,11.69,ok
2025-08-20|19.675|-156.025,2025-08-20,19.683194,-156.036528,27.34,0.33,0.1,0.0,vecino
2021-11-03|4.925|118.275,2021-11-03,4.942472,118.293944,30.28,1.1500000000000001,0.54,0.0,ok
2024-03-08|-16.525|-151.725,2024-03-08,-16.542694,-151.740778,29.55,0.71,0.61,0.29,vecino
2023-03-09|-27.325|153.225,2023-03-09,-27.347222,153.243167,26.21,0.86,-0.09,1.52,ok
2021-07-15|5.775|103.025,2021-07-15,5.799500,103.016944,29.76,0.51,-0.16,0.0,ok
2023-11-25|7.025|117.025,2023-11-25,7.034583,117.003111,29.59,0.87,-0.17,0.16,ok
2024-07-13|6.525|117.925,2024-07-13,6.520972,117.915722,29.75,0.54,0.34,0.29,ok
2022-10-15|-19.175|146.875,2022-10-15,-19.154306,146.866056,26.53,0.93,-2.29,0.0,ok
2023-09-19|2.475|103.925,2023-09-19,2.492472,103.947056,29.5,0.86,-0.11,0.0,ok
2023-09-20|-27.375|153.225,2023-09-20,-27.388565,153.224549,21.32,0.98,-4.94,0.0,ok
2023-06-05|15.875|-61.325,2023-06-05,15.872611,-61.310000,28.32,1.1,0.03,0.0,ok
2022-06-01|16.175|-61.125,2022-06-01,16.175139,-61.105583,27.72,0.61,-0.52,0.0,ok
2022-09-01|-8.725|115.475,2022-09-01,-8.716015,115.457307,27.94,1.49,-0.54,0.0,vecino
2023-10-21|-20.075|148.925,2023-10-21,-20.071150,148.924500,24.63,-0.34,-3.56,0.0,ok
2024-05-12|-16.525|-151.775,2024-05-12,-16.506417,-151.783611,29.11,0.72,0.17,2.91,ok
2022-11-25|-8.675|115.525,2022-11-25,-8.675123,115.514536,29.1,0.78,0.55,0.17,ok
2021-09-02|2.125|102.325,2021-09-02,2.109111,102.322611,29.86,0.67,-0.19,0.0,ok
2025-08-03|19.675|-156.025,2025-08-03,19.667722,-156.029472,27.0,0.25,-0.24,0.0,vecino
2026-01-13|-8.675|115.525,2026-01-13,-8.675556,115.535278,28.830000000000002,0.38,0.28,0.49,ok
2024-03-20|4.025|100.525,2024-03-20,4.032111,100.550000,30.650000000000002,1.37,0.89,1.18,ok
2024-05-11|2.525|103.975,2024-05-11,2.533139,103.969972,30.89,1.31,1.29,6.47,ok
2023-07-08|2.825|104.175,2023-07-08,2.816000,104.151028,29.650000000000002,0.77,0.06,0.0,ok
2025-09-14|4.575|118.625,2025-09-14,4.559778,118.615167,29.88,1.04,0.51,0.0,ok
2021-01-26|-18.625|147.075,2021-01-26,-18.613000,147.068550,28.5,0.08,0.0,0.0,ok
2022-11-23|-8.675|115.525,2022-11-23,-8.675123,115.514536,29.13,0.8200000000000001,0.58,0.17,ok
2023-11-26|7.025|116.725,2023-11-26,7.049444,116.744417,29.71,0.99,-0.16,0.0,ok
2024-03-05|2.075|102.325,2024-03-05,2.074722,102.333611,29.14,0.73,-0.9,0.0,ok
2024-08-30|4.575|118.625,2024-08-30,4.559778,118.615167,29.77,1.03,0.4,0.15,ok
2026-06-19|-8.725|115.925,2026-06-19,-8.732222,115.916944,,,,,sin_dato
2025-06-18|2.475|103.975,2025-06-18,2.458389,103.979306,29.47,0.26,-0.14,0.0,ok
2025-05-06|2.475|104.525,2025-05-06,2.472806,104.508028,30.060000000000002,0.51,0.42,0.0,ok
2023-03-28|-16.475|-151.775,2023-03-28,-16.499417,-151.783972,29.3,0.44,0.36,0.0,ok
2022-08-21|10.275|-75.575,2022-08-21,10.291222,-75.592694,29.54,0.47000000000000003,0.44,0.16,ok
2023-09-07|3.625|72.925,2023-09-07,3.612505,72.913688,28.95,0.55,-0.59,0.0,ok
2023-07-26|25.475|34.675,2023-07-26,25.470000,34.682361,30.5,2.61,1.94,4.42,ok
2025-04-06|6.525|117.925,2025-04-06,6.513444,117.905611,29.43,0.6,0.02,0.0,ok
2024-08-04|23.625|36.225,2024-08-04,23.600583,36.211389,32.26,2.2600000000000002,1.97,6.83,ok
2022-09-05|5.975|115.975,2022-09-05,5.970778,115.994306,29.72,0.28,-0.34,0.0,ok
2025-04-04|19.675|-156.025,2025-04-04,19.691139,-156.040750,25.54,0.92,-1.7,0.0,vecino
2024-03-09|-16.525|-151.725,2024-03-09,-16.534778,-151.729861,29.57,0.71,0.63,0.29,vecino
2025-07-28|-8.725|115.475,2025-07-28,-8.715000,115.456667,27.41,0.71,-1.07,1.44,vecino
2025-12-06|-13.325|48.125,2025-12-06,-13.323417,48.100694,29.16,0.9400000000000001,0.02,0.0,ok
2024-11-21|7.025|117.025,2024-11-21,7.034583,117.003111,29.85,1.04,0.09,0.0,ok
2024-06-12|14.475|-60.925,2024-06-12,14.456472,-60.921000,29.14,1.93,0.78,0.0,vecino
2023-07-13|14.625|-61.125,2023-07-13,14.643306,-61.141667,28.77,1.1400000000000001,0.31,0.0,vecino
2021-09-13|2.475|103.975,2021-09-13,2.458389,103.979306,28.900000000000002,0.3,-0.71,0.0,ok
2025-07-07|-8.725|115.475,2025-07-07,-8.716389,115.456667,28.28,1.19,-0.2,2.23,vecino
2023-12-11|18.375|-68.825,2023-12-11,18.363540,-68.841261,28.11,0.93,-0.43,11.700000000000001,vecino
2025-10-16|5.775|102.925,2025-10-16,5.787500,102.902444,29.84,0.88,-0.09,0.0,ok
2024-07-30|17.925|-71.675,2024-07-30,17.928000,-71.661806,29.46,0.96,0.56,0.93,ok
2024-04-30|5.925|102.775,2024-04-30,5.914444,102.754056,31.04,1.27,1.1,1.27,ok
2025-12-11|20.925|-156.675,2025-12-11,20.936750,-156.694639,25.98,0.71,-0.99,0.0,ok
2024-10-01|-16.525|-151.725,2024-10-01,-16.542389,-151.727028,27.650000000000002,0.78,-1.29,0.0,vecino
2023-05-11|-16.525|-151.775,2023-05-11,-16.506417,-151.783611,29.03,0.63,0.09,0.0,ok
2024-12-27|-26.825|32.875,2024-12-27,-26.813444,32.894611,26.68,1.02,-0.29,0.0,ok
2022-07-07|5.825|102.625,2022-07-07,5.832417,102.614611,30.3,0.72,0.3,0.22,ok
2023-06-10|4.225|118.625,2023-06-10,4.248972,118.632083,29.400000000000002,0.31,0.17,2.72,ok
2022-08-30|2.525|103.975,2022-08-30,2.534944,103.970583,28.71,0.16,-0.89,0.0,ok
2023-04-08|-26.625|153.175,2023-04-08,-26.645000,153.160806,25.88,1.02,-0.34,0.6,ok
2023-02-05|-18.725|147.075,2023-02-05,-18.701217,147.099917,29.61,1.12,1.06,0.3,ok
2023-03-13|-16.525|-151.725,2023-03-13,-16.534778,-151.729861,29.26,0.35000000000000003,0.32,0.0,vecino
2024-08-05|23.625|35.825,2024-08-05,23.623306,35.821694,32.7,2.7800000000000002,2.46,7.01,ok
2026-05-27|19.675|-156.025,2026-05-27,19.667722,-156.029472,26.09,0.66,-1.1500000000000001,0.0,vecino
2022-08-03|6.725|116.325,2022-08-03,6.712722,116.329528,30.34,0.8,0.37,0.0,ok
2022-08-30|-27.325|153.225,2022-08-30,-27.347222,153.243167,18.490000000000002,-1.6,-7.8100000000000005,0.0,ok
2023-09-10|4.925|118.275,2023-09-10,4.923972,118.266722,30.080000000000002,1.1400000000000001,0.34,0.0,ok
2023-03-15|2.225|104.125,2023-03-15,2.221722,104.146167,27.54,-0.93,-2.06,0.0,ok
2023-11-24|6.875|117.375,2023-11-24,6.894972,117.372306,29.46,0.73,-0.14,2.84,ok
2023-11-13|-8.325|116.025,2023-11-13,-8.338080,116.032770,29.82,1.07,0.75,0.0,ok
2024-04-28|6.725|116.375,2024-04-28,6.720111,116.368417,30.3,1.36,0.32,0.0,ok
2021-01-13|-8.675|115.425,2021-01-13,-8.676167,115.439806,28.62,0.18,0.15,1.41,ok
2024-08-22|6.175|118.125,2024-08-22,6.169861,118.108944,29.830000000000002,0.58,0.49,1.59,ok
2023-05-25|-27.475|153.425,2023-05-25,-27.472028,153.409944,20.71,-2.0,-5.38,0.89,ok
2022-05-21|4.575|118.625,2022-05-21,4.559778,118.615167,29.8,0.48,0.43,0.0,ok
2024-10-17|-16.575|-151.775,2024-10-17,-16.551472,-151.778389,27.18,0.15,-1.76,0.0,ok
2024-03-03|-4.525|129.775,2024-03-03,-4.525000,129.785278,30.240000000000002,1.51,1.06,2.86,ok
2022-08-13|4.575|118.925,2022-08-13,4.579306,118.940250,29.48,0.93,0.25,0.0,ok
